episode,cluster_id,ordered_target_ids,total_path_distance,total_reward,num_steps,num_updates,mean_loss,random_action_count,greedy_action_count,random_action_ratio,invalid_or_no_action_count,done,is_best_episode,epsilon_after_episode,best_reward_so_far,global_env_steps,replay_buffer_size,latest_checkpoint_path,best_checkpoint_path,extra
1773,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0022091777354944497,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7092,7092,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1774,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.00233089760877192,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7096,7096,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1775,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0026093401247635484,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7100,7100,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1776,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0026750058750621974,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7104,7104,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1777,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0032384900259785354,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7108,7108,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1778,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.005424173781648278,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7112,7112,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1779,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.006178566021844745,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7116,7116,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1780,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.006087680114433169,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7120,7120,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1781,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.005107879580464214,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7124,7124,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1782,1,"[5, 8, 7, 6]",149.2377467868531,30.0298134782743,4,4,0.00411138340132311,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7128,7128,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1783,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0034400458680465817,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7132,7132,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1784,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0030327606946229935,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7136,7136,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1785,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0028480093460530043,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7140,7140,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1786,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002007819595746696,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7144,7144,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1787,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0026719818415585905,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7148,7148,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1788,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.003237288852687925,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7152,7152,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1789,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0017109470209106803,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7156,7156,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1790,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.002684954524738714,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7160,7160,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1791,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0029725910862907767,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7164,7164,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1792,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.002973267575725913,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7168,7168,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1793,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.003870290645863861,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7172,7172,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1794,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0027586072392296046,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7176,7176,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1795,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0019131771696265787,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7180,7180,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1796,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0019797944696620107,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7184,7184,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1797,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0023000993533059955,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7188,7188,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1798,0,"[3, 4, 2, 1]",144.72417449833796,25.999062732197913,4,4,0.0027467060717754066,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7192,7192,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1799,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0022263532446231693,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7196,7196,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1800,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0014239606098271906,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7200,7200,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1801,0,"[4, 3, 1, 2]",178.27976535289113,26.243832350219726,4,4,0.0026585364539641887,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7204,7204,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1802,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0019910085247829556,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7208,7208,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1803,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.00247624478652142,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7212,7212,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1804,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0021778937079943717,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7216,7216,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1805,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0012534466804936528,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7220,7220,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1806,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.001508710818598047,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7224,7224,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1807,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0022573115420527756,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7228,7228,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1808,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0019274273654446006,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7232,7232,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1809,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0018082175811287016,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7236,7236,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1810,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.002140367607353255,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7240,7240,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1811,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0028076139569748193,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7244,7244,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1812,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0036840179818682373,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7248,7248,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1813,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.002317806996870786,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7252,7252,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1814,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.002622824104037136,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7256,7256,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1815,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0034744839649647474,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7260,7260,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1816,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.003176442813128233,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7264,7264,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1817,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.00263141404138878,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7268,7268,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1818,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002662920916918665,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7272,7272,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1819,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.003574367263354361,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7276,7276,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1820,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.004160176846198738,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7280,7280,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1821,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.003912428917828947,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7284,7284,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1822,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.003973653190769255,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7288,7288,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1823,1,"[5, 8, 7, 6]",149.2377467868531,30.0298134782743,4,4,0.005262497463263571,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7292,7292,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1824,4,"[19, 17, 20, 18]",193.25430480962262,20.112843240011067,4,4,0.0043846258777193725,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7296,7296,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1825,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0032153058564290404,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7300,7300,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1826,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.00566463905852288,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7304,7304,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1827,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.007381519884802401,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7308,7308,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1828,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0061412653885781765,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7312,7312,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1829,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.006613516830839217,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7316,7316,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1830,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.005481647211126983,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7320,7320,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1831,1,"[5, 8, 7, 6]",149.2377467868531,30.0298134782743,4,4,0.005300817196257412,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7324,7324,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1832,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.007118304900359362,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7328,7328,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1833,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.008886347059160471,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7332,7332,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1834,0,"[4, 2, 3, 1]",184.447053556711,21.064568425993755,4,4,0.010186485480517149,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7336,7336,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1835,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.008701282553374767,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7340,7340,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1836,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.011691606603562832,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7344,7344,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1837,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.011689686216413975,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7348,7348,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1838,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.007036936702206731,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7352,7352,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1839,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.010479120071977377,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7356,7356,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1840,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.011976472567766905,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7360,7360,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1841,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.00970024464186281,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7364,7364,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1842,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.010156505974009633,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7368,7368,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1843,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.011993063613772392,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7372,7372,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1844,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.017409915453754365,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7376,7376,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1845,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.02174336975440383,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7380,7380,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1846,3,"[13, 15, 14, 16]",121.91912521010097,26.288679406490516,4,4,0.026836478849872947,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7384,7384,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1847,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0408727484755218,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7388,7388,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1848,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.04212008393369615,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7392,7392,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1849,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.046506513841450214,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7396,7396,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1850,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.039752460084855556,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7400,7400,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1851,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.022078401874750853,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7404,7404,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1852,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.018306568497791886,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7408,7408,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
